intelligence	40	0.058
dumb	40	0.058
dad	40	0.058
ugly	40	0.058
trent	40	0.058
crossfit	40	0.058
easily	40	0.058
twin	40	0.058
trainer	40	0.058
everybody	40	0.058
choose	40	0.058
except	40	0.058
slightly	40	0.058
westchester	40	0.058
states	40	0.058
attention	40	0.058
orange	40	0.058
heels	40	0.058
season	40	0.058
truck	40	0.058
ahead	40	0.058
connoisseur	40	0.058
hunter	40	0.058
duke	40	0.058
kcco	40	0.058
lifestyle	40	0.058
et	40	0.058
economics	40	0.058
breathe	40	0.058
xo	40	0.058
within	40	0.058
shits	40	0.058
brain	39	0.057
league	39	0.057
:3	39	0.057
aquarius	39	0.057
throw	39	0.057
shop	39	0.057
poet	39	0.057
cheer	39	0.057
hes	39	0.057
sad	39	0.057
shoes	39	0.057
fridge	39	0.057
came	39	0.057
craft	39	0.057
devils	39	0.057
internet	39	0.057
foot	39	0.057
phone	39	0.057
ski	39	0.057
confident	39	0.057
lame	39	0.057
lil	39	0.057
luv	39	0.057
paltz	39	0.057
songs	39	0.057
heavy	39	0.057
seem	39	0.057
career	39	0.057
ukulele	39	0.057
smiles	39	0.057
tho	39	0.057
hardcore	39	0.057
eye	39	0.057
radio	39	0.057
cancer	39	0.057
during	38	0.055
sju	38	0.055
13	38	0.055
employed	38	0.055
asshole	38	0.055
chef	38	0.055
grammar	38	0.055
uw	38	0.055
heard	38	0.055
sciences	38	0.055
kiss	38	0.055
given	38	0.055
lo	38	0.055
master	38	0.055
clemson	38	0.055
occasionally	38	0.055
question	38	0.055
sound	38	0.055
718718	38	0.055
marine	38	0.055
elon	38	0.055
needs	38	0.055
keeps	38	0.055
beat	38	0.055
central	38	0.055
tumblr:	38	0.055
trips	37	0.054
uofg	37	0.054
upstate	37	0.054
meow	37	0.054
stoner	37	0.054
uoft	37	0.054
voice	37	0.054
freak	37	0.054
feeling	37	0.054
shower	37	0.054
low	37	0.054
uva	37	0.054
stylist	37	0.054
sass	37	0.054
madison	37	0.054
somebody	37	0.054
mcmaster	37	0.054
sc	37	0.054
accept	37	0.054
current	37	0.054
uog	37	0.054
minute	37	0.054
9	37	0.054
il	37	0.054
jack	37	0.054
western	37	0.054
asking	37	0.054
c	37	0.054
pisces	37	0.054
gwu	37	0.054
binge	37	0.054
scared	37	0.054
curvy	37	0.054
dig	37	0.054
aussie	37	0.054
kappa	37	0.054
constantly	37	0.054
finance	37	0.054
bum	37	0.054
italy	36	0.052
text	36	0.052
accounting	36	0.052
ultimate	36	0.052
style	36	0.052
played	36	0.052
clever	36	0.052
tough	36	0.052
performance	36	0.052
til	36	0.052
girly	36	0.052
trouble	36	0.052
tatted	36	0.052
supposed	36	0.052
le	36	0.052
unique	36	0.052
uottawa	36	0.052
mcgill	36	0.052
pennsylvania	36	0.052
ridiculous	36	0.052
potsdam	36	0.052
broadway	36	0.052
hangout	36	0.052
secret	36	0.052
giving	36	0.052
rad	36	0.052
grade	36	0.052
ucf	36	0.052
mexican	36	0.052
feelings	36	0.052
26	36	0.052
indian	36	0.052
instead	36	0.052
snow	36	0.052
og	36	0.052
france	36	0.052
purchase	36	0.052
apparently	36	0.052
offer	36	0.052
shots	36	0.052
sky	36	0.052
january	36	0.052
sexual	36	0.052
started	36	0.052
case	35	0.051
sam	35	0.051
hopkins	35	0.051
lovin	35	0.051
bright	35	0.051
rules	35	0.051
ways	35	0.051
performing	35	0.051
interior	35	0.051
thinks	35	0.051
driving	35	0.051
strange	35	0.051
exactly	35	0.051
pia	35	0.051
burritos	35	0.051
activities	35	0.051
mountains	35	0.051
tacos	35	0.051
everywhere	35	0.051
interest	35	0.051
buff	35	0.051
colorado	35	0.051
service	35	0.051
northeastern	35	0.051
korean	35	0.051
dental	35	0.051
rave	35	0.051
impress	35	0.051
mirror	35	0.051
surfing	35	0.051
realize	35	0.051
tide	35	0.051
coladas	35	0.051
rn	35	0.051
certified	35	0.051
sea	35	0.051
quick	35	0.051
production	35	0.051
chilling	34	0.05
african	34	0.05
maker	34	0.05
jessica	34	0.05
ft	34	0.05
con	34	0.05
hike	34	0.05
pay	34	0.05
join	34	0.05
si	34	0.05
mermaid	34	0.05
nanny	34	0.05
sign	34	0.05
knowing	34	0.05
butter	34	0.05
vida	34	0.05
daily	34	0.05
sailing	34	0.05
lucky	34	0.05
goofball	34	0.05
strangers	34	0.05
snowboard	34	0.05
memories	34	0.05
players	34	0.05
bookworm	34	0.05
birthday	34	0.05
industry	34	0.05
james	34	0.05
halloween	34	0.05
golden	34	0.05
attitude	34	0.05
dork	34	0.05
brazil	34	0.05
anymore	34	0.05
babe	34	0.05
consider	34	0.05
fly	34	0.05
mistake	34	0.05
cosmetologist	34	0.05
x	34	0.05
starting	33	0.048
passions	33	0.048
whether	33	0.048
diving	33	0.048
11	33	0.048
humble	33	0.048
rich	33	0.048
individual	33	0.048
alive	33	0.048
ginger	33	0.048
filmmaker	33	0.048
against	33	0.048
pronounced	33	0.048
su	33	0.048
fredonia	33	0.048
minds	33	0.048
using	33	0.048
universe	33	0.048
army	33	0.048
marvel	33	0.048
room	33	0.048
competitive	33	0.048
heres	33	0.048
obsession	33	0.048
pets	33	0.048
spontaneity	33	0.048
chase	33	0.048
aka	33	0.048
soft	33	0.048
giggles	33	0.048
knew	33	0.048
swift	33	0.048
joy	33	0.048
shall	33	0.048
cartoons	33	0.048
couldnt	33	0.048
pain	33	0.048
wings	33	0.048
energy	33	0.048
wcu	33	0.048
intern	33	0.048
box	33	0.048
television	33	0.048
elephants	33	0.048
spare	33	0.048
jobs	33	0.048
adrenaline	32	0.047
msg	32	0.047
europe	32	0.047
keeping	32	0.047
manager	32	0.047
literally	32	0.047
mature	32	0.047
nickname	32	0.047
local	32	0.047
lawyer	32	0.047
bing	32	0.047
tumblr	32	0.047
gymnast	32	0.047
2nd	32	0.047
messages	32	0.047
page	32	0.047
soy	32	0.047
lifting	32	0.047
meant	32	0.047
reach	32	0.047
bubbly	32	0.047
golf	32	0.047
kidding	32	0.047
store	32	0.047
mouth	32	0.047
front	32	0.047
yall	32	0.047
relations	32	0.047
md	32	0.047
27	32	0.047
calm	32	0.047
strength	32	0.047
holding	32	0.047
chillin	32	0.047
undergrad	32	0.047
skating	32	0.047
buns	32	0.047
emory	32	0.047
alumni	32	0.047
lehigh	32	0.047
boots	31	0.045
baker	31	0.045
discover	31	0.045
mix	31	0.045
serial	31	0.045
tree	31	0.045
ha	31	0.045
purple	31	0.045
hooking	31	0.045
journalist	31	0.045
albany	31	0.045
iu	31	0.045
mi	31	0.045
frisbee	31	0.045
iup	31	0.045
twice	31	0.045
turned	31	0.045
however	31	0.045
mudding	31	0.045
bay	31	0.045
siena	31	0.045
tired	31	0.045
plays	31	0.045
pr	31	0.045
peoples	31	0.045
tx	31	0.045
wonder	31	0.045
husband	31	0.045
complicated	31	0.045
ua	31	0.045
parks	31	0.045
becoming	31	0.045
fresh	31	0.045
nutrition	31	0.045
falls	31	0.045
jewish	31	0.045
swedish	31	0.045
biomedical	31	0.045
q	31	0.045
ut	31	0.045
shooting	31	0.045
lies	31	0.045
rat	31	0.045
apple	30	0.044
ordinary	30	0.044
performer	30	0.044
heaven	30	0.044
fries	30	0.044
fake	30	0.044
progress	30	0.044
usf	30	0.044
addiction	30	0.044
por	30	0.044
took	30	0.044
rower	30	0.044
kayaking	30	0.044
pro	30	0.044
anywhere	30	0.044
believer	30	0.044
communication	30	0.044
barnard	30	0.044
ecuadorian	30	0.044
spent	30	0.044
dj	30	0.044
slow	30	0.044
mcc	30	0.044
cigarettes	30	0.044
speech	30	0.044
barista	30	0.044
list	30	0.044
killer	30	0.044
round	30	0.044
beers	30	0.044
crime	30	0.044
christ	30	0.044
attend	30	0.044
sailor	30	0.044
sarah	30	0.044
scranton	30	0.044
describe	30	0.044
characters	30	0.044
61	30	0.044
redhead	30	0.044
cuban	30	0.044
occ	30	0.044
older	29	0.042
completely	29	0.042
lipstick	29	0.042
successful	29	0.042
liu	29	0.042
magic	29	0.042
salisbury	29	0.042
heyy	29	0.042
gentleman	29	0.042
peanut	29	0.042
dutch	29	0.042
lovely	29	0.042
fleming	29	0.042
apply	29	0.042
sacred	29	0.042
instagramtwitter:	29	0.042
kean	29	0.042
administration	29	0.042
muscles	29	0.042
farm	29	0.042
rowing	29	0.042
william	29	0.042
searching	29	0.042
tulane	29	0.042
thoughts	29	0.042
volunteer	29	0.042
fuckin	29	0.042
sweden	29	0.042
rings	29	0.042
street	29	0.042
faces	29	0.042
seeker	29	0.042
dirt	29	0.042
physics	29	0.042
calls	29	0.042
humour	29	0.042
dope	29	0.042
el	29	0.042
explorer	29	0.042
luck	29	0.042
bass	29	0.042
none	29	0.042
changes	29	0.042
hero	29	0.042
mud	29	0.042
ryerson	29	0.042
scuba	29	0.042
pansexual	29	0.042
michael	29	0.042
rights	29	0.042
grab	28	0.041
adventuring	28	0.041
brother	28	0.041
waitress	28	0.041
northern	28	0.041
gaming	28	0.041
pls	28	0.041
roller	28	0.041
orleans	28	0.041
uk	28	0.041
queensu	28	0.041
99	28	0.041
wow	28	0.041
wondering	28	0.041
visual	28	0.041
pastry	28	0.041
sick	28	0.041
civil	28	0.041
drake	28	0.041
planning	28	0.041
wise	28	0.041
anthropology	28	0.041
smith	28	0.041
steelers	28	0.041
d1	28	0.041
mets	28	0.041
mechanical	28	0.041
beginning	28	0.041
hawaii	28	0.041
original	28	0.041
brunch	28	0.041
spice	28	0.041
lonely	28	0.041
liberal	28	0.041
bears	28	0.041
kindness	28	0.041
amanda	28	0.041
ser	28	0.041
blood	28	0.041
bs	28	0.041
george	28	0.041
rides	28	0.041
angeles	28	0.041
selfish	28	0.041
asu	28	0.041
bob	28	0.041
spirited	28	0.041
european	28	0.041
lead	28	0.041
foods	28	0.041
jets	27	0.039
carry	27	0.039
upon	27	0.039
austin	27	0.039
wars	27	0.039
teeth	27	0.039
fantasy	27	0.039
jk	27	0.039
fearless	27	0.039
advertising	27	0.039
scad	27	0.039
espaol	27	0.039
dr	27	0.039
lazy	27	0.039
pi	27	0.039
yea	27	0.039
although	27	0.039
baltimore	27	0.039
respond	27	0.039
che	27	0.039
sucks	27	0.039
pot	27	0.039
generally	27	0.039
august	27	0.039
blunts	27	0.039
diego	27	0.039
weekends	27	0.039
energetic	27	0.039
stuck	27	0.039
bios	27	0.039
hii	27	0.039
lovers	27	0.039
charleston	27	0.039
brunette	27	0.039
button	27	0.039
related	27	0.039
penguins	27	0.039
clear	27	0.039
adore	27	0.039
cosmetology	27	0.039
repeat	27	0.039
fact:	27	0.039
wanting	27	0.039
alright	27	0.039
gymnastics	27	0.039
count	27	0.039
cmu	27	0.039
later	27	0.039
flyers	27	0.039
prince	27	0.039
sitting	27	0.039
extra	27	0.039
glasses	26	0.038
esu	26	0.038
twenty	26	0.038
eu	26	0.038
guelph	26	0.038
g	26	0.038
lying	26	0.038
million	26	0.038
twitterinstagram:	26	0.038
te	26	0.038
jeeps	26	0.038
indiana	26	0.038
2013	26	0.038
mingle	26	0.038
purpose	26	0.038
wcsu	26	0.038
train	26	0.038
shitty	26	0.038
criminology	26	0.038
issues	26	0.038
yolo	26	0.038
japan	26	0.038
longer	26	0.038
studio	26	0.038
poor	26	0.038
34	26	0.038
bachelors	26	0.038
insane	26	0.038
knicks	26	0.038
cuddler	26	0.038
booze	26	0.038
grown	26	0.038
board	26	0.038
relax	26	0.038
fighting	26	0.038
eagles	26	0.038
drop	26	0.038
bunch	26	0.038
danielle	26	0.038
pride	26	0.038
occasional	26	0.038
third	26	0.038
chemical	26	0.038
bear	26	0.038
beyonc	26	0.038
broken	26	0.038
ex	26	0.038
hobby	26	0.038
gw	26	0.038
plans	26	0.038
present	26	0.038
determined	26	0.038
alex	26	0.038
unh	26	0.038
relaxing	26	0.038
tonight	26	0.038
risk	26	0.038
plz	26	0.038
1st	26	0.038
virgo	26	0.038
georgetown	26	0.038
impossible	26	0.038
smells	26	0.038
begin	26	0.038
feminism	26	0.038
cuddles	26	0.038
skater	26	0.038
lawrence	26	0.038
convo	26	0.038
survive	26	0.038
fu	25	0.036
decent	25	0.036
ontario	25	0.036
sox	25	0.036
ladies	25	0.036
nah	25	0.036
yr	25	0.036
per	25	0.036
form	25	0.036
harvard	25	0.036
insecure	25	0.036
chi	25	0.036
katie	25	0.036
bonfires	25	0.036
comfortable	25	0.036
creep	25	0.036
zta	25	0.036
yogi	25	0.036
union	25	0.036
spoon	25	0.036
zone	25	0.036
gone	25	0.036
catfish	25	0.036
shine	25	0.036
pure	25	0.036
hearted	25	0.036
massage	25	0.036
surf	25	0.036
courage	25	0.036
mystery	25	0.036
champion	25	0.036
nose	25	0.036
easygoing	25	0.036
apart	25	0.036
sunday	25	0.036
cover	25	0.036
socks	25	0.036
skills	25	0.036
national	25	0.036
chubby	25	0.036
liked	25	0.036
alot	25	0.036
jwu	25	0.036
est	25	0.036
complete	25	0.036
uh	25	0.036
candy	25	0.036
across	25	0.036
una	25	0.036
angel	25	0.036
fdu	25	0.036
qu	25	0.036
land	25	0.036
yesterday	25	0.036
confidence	25	0.036
6ft	25	0.036
vermont	25	0.036
cares	25	0.036
tears	25	0.036
fucked	25	0.036
bars	25	0.036
pursuing	25	0.036
29	25	0.036
thick	25	0.036
turtles	25	0.036
burgers	25	0.036
development	25	0.036
member	25	0.036
entertainment	25	0.036
captain	25	0.036
growing	25	0.036
boredom	25	0.036
rude	25	0.036
ba	25	0.036
exciting	25	0.036
catholic	24	0.035
violin	24	0.035
smell	24	0.035
kingston	24	0.035
entertain	24	0.035
cooler	24	0.035
xbox	24	0.035
breath	24	0.035
oops	24	0.035
entrepreneur	24	0.035
marathon	24	0.035
program	24	0.035
osu	24	0.035
brand	24	0.035
resident	24	0.035
nation	24	0.035
sydney	24	0.035
sou	24	0.035
april	24	0.035
changing	24	0.035
stands	24	0.035
jay	24	0.035
telling	24	0.035
dartmouth	24	0.035
favor	24	0.035
jess	24	0.035
unicorn	24	0.035
messaging	24	0.035
scott	24	0.035
tried	24	0.035
camp	24	0.035
steak	24	0.035
gender	24	0.035
whose	24	0.035
xd	24	0.035
franais	24	0.035
lmao	24	0.035
pokemon	24	0.035
j	24	0.035
famous	24	0.035
biochemistry	24	0.035
likes:	24	0.035
charming	24	0.035
pesci	24	0.035
shouldnt	24	0.035
nashville	24	0.035
amount	24	0.035
gun	24	0.035
jam	24	0.035
support	24	0.035
love:	24	0.035
mount	24	0.035
rule	24	0.035
skin	24	0.035
war	24	0.035
transplant	24	0.035
optimistic	24	0.035
drew	24	0.035
main	24	0.035
emoji	24	0.035
bro	24	0.035
parsons	24	0.035
crew	24	0.035
brothers	23	0.034
goin	23	0.034
belle	23	0.034
gay	23	0.034
para	23	0.034
sunny	23	0.034
burn	23	0.034
level	23	0.034
lay	23	0.034
couch	23	0.034
hugs	23	0.034
merchandising	23	0.034
genius	23	0.034
direction	23	0.034
sweetheart	23	0.034
birth	23	0.034
mainly	23	0.034
like:	23	0.034
vacation	23	0.034
yale	23	0.034
avoid	23	0.034
decided	23	0.034
ku	23	0.034
singersongwriter	23	0.034
colors	23	0.034
tour	23	0.034
positivity	23	0.034
military	23	0.034
socially	23	0.034
opera	23	0.034
weirdo	23	0.034
hamilton	23	0.034
patriots	23	0.034
steal	23	0.034
pancakes	23	0.034
kitty	23	0.034
challenge	23	0.034
shallow	23	0.034
vegas	23	0.034
regular	23	0.034
uc	23	0.034
saving	23	0.034
wasnt	23	0.034
advocate	23	0.034
facebook:	23	0.034
dying	23	0.034
zeta	23	0.034
bruins	23	0.034
king	23	0.034
particular	23	0.034
buddies	23	0.034
finally	23	0.034
90s	23	0.034
towards	23	0.034
sell	23	0.034
piece	23	0.034
warning	23	0.034
f	23	0.034
backpacking	23	0.034
ambition	23	0.034
navy	23	0.034
caribbean	23	0.034
coastal	23	0.034
nor	23	0.034
oxford	23	0.034
boobs	23	0.034
madrid	23	0.034
humans	23	0.034
importantly	23	0.034
putting	23	0.034
happiest	23	0.034
collector	23	0.034
gift	23	0.034
pugs	23	0.034
entire	23	0.034
romance	23	0.034
actual	23	0.034
zombies	23	0.034
soo	23	0.034
prove	23	0.034
nightmare	23	0.034
breaking	23	0.034
cheap	23	0.034
tau	22	0.032
brookdale	22	0.032
drums	22	0.032
rec	22	0.032
stage	22	0.032
impatient	22	0.032
villanova	22	0.032
sapiosexual	22	0.032
matches	22	0.032
2012	22	0.032
bikes	22	0.032
fancy	22	0.032
relationships	22	0.032
bout	22	0.032
del	22	0.032
race	22	0.032
beyond	22	0.032
grateful	22	0.032
problems	22	0.032
registered	22	0.032
storm	22	0.032
search	22	0.032
vcu	22	0.032
snowboarder	22	0.032
wesleyan	22	0.032
ycp	22	0.032
honesty	22	0.032
restaurant	22	0.032
holla	22	0.032
boss	22	0.032
dickinson	22	0.032
nut	22	0.032
fool	22	0.032
admit	22	0.032
hoboken	22	0.032
shorter	22	0.032
mais	22	0.032
dudes	22	0.032
alfred	22	0.032
weight	22	0.032
breathing	22	0.032
kinesiology	22	0.032
yellow	22	0.032
driven	22	0.032
firefighter	22	0.032
disclaimer:	22	0.032
blogger	22	0.032
africa	22	0.032
certain	22	0.032
event	22	0.032
nova	22	0.032
judging	22	0.032
oriented	22	0.032
capricorn	22	0.032
amda	22	0.032
eh	22	0.032
sweetest	22	0.032
mr	22	0.032
sf	22	0.032
trip	22	0.032
goer	22	0.032
2010	22	0.032
risks	22	0.032
workaholic	22	0.032
xoxo	22	0.032
educator	22	0.032
six	22	0.032
blow	22	0.032
online	22	0.032
tats	22	0.032
edge	22	0.032
build	22	0.032
grace	22	0.032
banana	21	0.031
fighter	21	0.031
kissing	21	0.031
gamma	21	0.031
respectful	21	0.031
woods	21	0.031
dreaming	21	0.031
december	21	0.031
residing	21	0.031
80s	21	0.031
gin	21	0.031
handsome	21	0.031
es	21	0.031
h	21	0.031
guard	21	0.031
tisch	21	0.031
cereal	21	0.031
dallas	21	0.031
montreal	21	0.031
wagner	21	0.031
events	21	0.031
purdue	21	0.031
beatles	21	0.031
clothes	21	0.031
escape	21	0.031
whenever	21	0.031
hates	21	0.031
kelly	21	0.031
du	21	0.031
hour	21	0.031
instagramsnapchat:	21	0.031
ramapo	21	0.031
sums	21	0.031
mas	21	0.031
kutztown	21	0.031
hispanic	21	0.031
lyrics	21	0.031
foreign	21	0.031
rarely	21	0.031
wander	21	0.031
ignore	21	0.031
settle	21	0.031
large	21	0.031
occupational	21	0.031
souls	21	0.031
crack	21	0.031
artistic	21	0.031
raise	21	0.031
heads	21	0.031
nu	21	0.031
boating	21	0.031
madness	21	0.031
inner	21	0.031
turning	21	0.031
amateur	21	0.031
eater	21	0.031
vibe	21	0.031
hunt	21	0.031
marie	21	0.031
cousin	21	0.031
phd	21	0.031
adult	21	0.031
dye	21	0.031
gillette	21	0.031
ron	21	0.031
napping	21	0.031
hpu	21	0.031
police	21	0.031
stranger	21	0.031
yrs	21	0.031
carpe	21	0.031
references	21	0.031
northwestern	21	0.031
themselves	21	0.031
bucknell	21	0.031
boarding	21	0.031
youtube	21	0.031
apartment	21	0.031
wife	21	0.031
connect	21	0.031
uga	21	0.031
march	21	0.031
newly	21	0.031
limited	21	0.031
filled	21	0.031
hairstylist	21	0.031
poly	21	0.031
caffeine	21	0.031
doubt	21	0.031
studied	21	0.031
quotes	21	0.031
sempre	20	0.029
curiosity	20	0.029
selfie	20	0.029
chelsea	20	0.029
haven	20	0.029
boulder	20	0.029
quality	20	0.029
mama	20	0.029
motivated	20	0.029
eminem	20	0.029
near	20	0.029
seven	20	0.029
shell	20	0.029
activist	20	0.029
scene	20	0.029
bowling	20	0.029
flower	20	0.029
sweaters	20	0.029
cupcakes	20	0.029
lit	20	0.029
grilled	20	0.029
picky	20	0.029
helping	20	0.029
finishing	20	0.029
cultures	20	0.029
er	20	0.029
preferably	20	0.029
guns	20	0.029
500	20	0.029
yelling	20	0.029
bk	20	0.029
darkness	20	0.029
china	20	0.029
marry	20	0.029
frozen	20	0.029
hopes	20	0.029
rocks	20	0.029
sjfc	20	0.029
michelle	20	0.029
visit	20	0.029
quinnipiac	20	0.029
rose	20	0.029
slc	20	0.029
kitchen	20	0.029
introvert	20	0.029
af	20	0.029
gave	20	0.029
ru18	20	0.029
won	20	0.029
juice	20	0.029
longboarding	20	0.029
inspire	20	0.029
force	20	0.029
tufts	20	0.029
speaks	20	0.029
gentlemen	20	0.029
allergic	20	0.029
uncw	20	0.029
instatwitter:	20	0.029
physician	20	0.029
drives	20	0.029
meaning	20	0.029
cod	20	0.029
weve	20	0.029
including	20	0.029
mention	20	0.029
yu	20	0.029
leather	20	0.029
achieve	20	0.029
sicilian	20	0.029
videogames	20	0.029
hail	20	0.029
choices	20	0.029
cowboys	20	0.029
butterfly	20	0.029
shirtless	20	0.029
wat	20	0.029
sort	20	0.029
click	20	0.029
marley	20	0.029
reasons	20	0.029
blaze	20	0.029
freelance	20	0.029
monkeys	20	0.029
hurts	20	0.029
peruvian	20	0.029
mario	20	0.029
character	20	0.029
desire	20	0.029
modern	20	0.029
pratt	20	0.029
hella	20	0.029
honey	20	0.029
digital	20	0.029
chester	20	0.029
plants	19	0.028
clearly	19	0.028
c:	19	0.028
intentions	19	0.028
diem	19	0.028
climb	19	0.028
openminded	19	0.028
charm	19	0.028
director	19	0.028
sour	19	0.028
kings	19	0.028
tunes	19	0.028
imagination	19	0.028
wind	19	0.028
besides	19	0.028
otherwise	19	0.028
karate	19	0.028
pumpkin	19	0.028
appreciated	19	0.028
igtwitter:	19	0.028
proper	19	0.028
perfectly	19	0.028
rainy	19	0.028
dislike	19	0.028
hats	19	0.028
minnesota	19	0.028
freedom	19	0.028
mountain	19	0.028
imagine	19	0.028
genuinely	19	0.028
wpu	19	0.028
spoken	19	0.028
inappropriate	19	0.028
vocal	19	0.028
male	19	0.028
ou	19	0.028
fulltime	19	0.028
sccc	19	0.028
thinker	19	0.028
nutella	19	0.028
ic	19	0.028
girlfriend	19	0.028
firm	19	0.028
seattle	19	0.028
wannabe	19	0.028
umiami	19	0.028
holiday	19	0.028
door	19	0.028
sandwich	19	0.028
niece	19	0.028
spongebob	19	0.028
missing	19	0.028
mahogany	19	0.028
ashley	19	0.028
adorable	19	0.028
wes	19	0.028
facial	19	0.028
novels	19	0.028
hikes	19	0.028
veterinary	19	0.028
lauren	19	0.028
taught	19	0.028
valley	19	0.028
minutes	19	0.028
classical	19	0.028
fisher	19	0.028
naturally	19	0.028
waffles	19	0.028
curves	19	0.028
washu	19	0.028
ga	19	0.028
fair	19	0.028
sized	19	0.028
broke	19	0.028
cake	19	0.028
optimist	19	0.028
ireland	19	0.028
center	19	0.028
bfa	19	0.028
sensitive	19	0.028
cinema	19	0.028
note	19	0.028
thai	19	0.028
lights	19	0.028
producer	19	0.028
omega	19	0.028
emily	19	0.028
instruments	19	0.028
potential	19	0.028
com	19	0.028
glitter	19	0.028
njny	18	0.026
atl	18	0.026
society	18	0.026
parttime	18	0.026
eyed	18	0.026
pin:	18	0.026
babies	18	0.026
refuse	18	0.026
everyones	18	0.026
empire	18	0.026
shape	18	0.026
youth	18	0.026
proverbs	18	0.026
wherever	18	0.026
facts	18	0.026
changed	18	0.026
ottawa	18	0.026
jumping	18	0.026
roots	18	0.026
whom	18	0.026
united	18	0.026
dedicated	18	0.026
childish	18	0.026
hmm	18	0.026
trash	18	0.026
feels	18	0.026
paper	18	0.026
crap	18	0.026
led	18	0.026
rhode	18	0.026
ending	18	0.026
muhlenberg	18	0.026
filipino	18	0.026
standards	18	0.026
atheist	18	0.026
exist	18	0.026
amo	18	0.026
wash	18	0.026
sooo	18	0.026
dull	18	0.026
necessary	18	0.026
similar	18	0.026
younger	18	0.026
transgender	18	0.026
curly	18	0.026
garden	18	0.026
term	18	0.026
ink	18	0.026
theyll	18	0.026
dat	18	0.026
fanshawe	18	0.026
bubble	18	0.026
lotr	18	0.026
uchicago	18	0.026
focused	18	0.026
maine	18	0.026
les	18	0.026
rcnj	18	0.026
uncc	18	0.026
despite	18	0.026
uf	18	0.026
vinyl	18	0.026
illustration	18	0.026
audrey	18	0.026
tan	18	0.026
dislikes:	18	0.026
moves	18	0.026
friendships	18	0.026
gorgeous	18	0.026
matched	18	0.026
saints	18	0.026
meaningful	18	0.026
stalk	18	0.026
brittany	18	0.026
atlanta	18	0.026
allowed	18	0.026
annoying	18	0.026
sounds	18	0.026
diver	18	0.026
reply	18	0.026
itself	18	0.026
decide	18	0.026
blackhawks	18	0.026
